 200.00 	0.0530
 200.50 	0.0780
 201.00 	0.1008
 201.50 	0.1121
 202.00 	0.1126
 202.50 	0.1065
 203.00 	0.0951
 203.50 	0.0920
 204.00 	0.1024
 204.50 	0.1224
 205.00 	0.1456
 205.50 	0.1584
 206.00 	0.1542
 206.50 	0.1368
 207.00 	0.1180
 207.50 	0.1100
 208.00 	0.1129
 208.50 	0.1196
 209.00 	0.1279
 209.50 	0.1268
 210.00 	0.1219
 210.50 	0.1162
 211.00 	0.1115
 211.50 	0.1095
 212.00 	0.1187
 212.50 	0.1282
 213.00 	0.1339
 213.50 	0.1341
 214.00 	0.1371
 214.50 	0.1283
 215.00 	0.1302
 215.50 	0.1391
 216.00 	0.1473
 216.50 	0.1443
 217.00 	0.1460
 217.50 	0.1318
 218.00 	0.1171
 218.50 	0.1078
 219.00 	0.0988
 219.50 	0.0918
 220.00 	0.1075
 220.50 	0.1302
 221.00 	0.1551
 221.50 	0.1713
 222.00 	0.1645
 222.50 	0.1428
 223.00 	0.1207
 223.50 	0.1060
 224.00 	0.1048
 224.50 	0.1197
 225.00 	0.1347
 225.50 	0.1439
 226.00 	0.1487
 226.50 	0.1457
 227.00 	0.1367
 227.50 	0.1269
 228.00 	0.1181
 228.50 	0.1134
 229.00 	0.1137
 229.50 	0.1119
 230.00 	0.1133
 230.50 	0.1141
 231.00 	0.1149
 231.50 	0.1132
 232.00 	0.1139
 232.50 	0.1094
 233.00 	0.1053
 233.50 	0.1011
 234.00 	0.1019
 234.50 	0.1053
 235.00 	0.1170
 235.50 	0.1285
 236.00 	0.1321
 236.50 	0.1278
 237.00 	0.1248
 237.50 	0.1210
 238.00 	0.1206
 238.50 	0.1295
 239.00 	0.1359
 239.50 	0.1352
 240.00 	0.1321
 240.50 	0.1291
 241.00 	0.1274
 241.50 	0.1327
 242.00 	0.1363
 242.50 	0.1280
 243.00 	0.1155
 243.50 	0.1096
 244.00 	0.1074
 244.50 	0.1119
 245.00 	0.1265
 245.50 	0.1350
 246.00 	0.1281
 246.50 	0.1116
 247.00 	0.0942
 247.50 	0.0783
 248.00 	0.0780
 248.50 	0.0861
 249.00 	0.0920
 249.50 	0.0936
 250.00 	0.0940
 250.50 	0.0916
 251.00 	0.0899
 251.50 	0.0935
 252.00 	0.0981
 252.50 	0.0959
 253.00 	0.0954
 253.50 	0.1016
 254.00 	0.1102
 254.50 	0.1214
 255.00 	0.1284
 255.50 	0.1171
 256.00 	0.0954
 256.50 	0.0758
 257.00 	0.0599
 257.50 	0.0574
 258.00 	0.0686
 258.50 	0.0766
 259.00 	0.0837
 259.50 	0.0915
 260.00 	0.1034
 260.50 	0.1187
 261.00 	0.1323
 261.50 	0.1352
 262.00 	0.1251
 262.50 	0.1074
 263.00 	0.0906
 263.50 	0.0849
 264.00 	0.0906
 264.50 	0.0991
 265.00 	0.1060
 265.50 	0.1085
 266.00 	0.1079
 266.50 	0.1065
 267.00 	0.1006
 267.50 	0.0920
 268.00 	0.0819
 268.50 	0.0791
 269.00 	0.0817
 269.50 	0.0926
 270.00 	0.1031
 270.50 	0.1072
 271.00 	0.1021
 271.50 	0.0922
 272.00 	0.0775
 272.50 	0.0663
 273.00 	0.0669
 273.50 	0.0815
 274.00 	0.1019
 274.50 	0.1263
 275.00 	0.1434
 275.50 	0.1484
 276.00 	0.1472
 276.50 	0.1445
 277.00 	0.1457
 277.50 	0.1507
 278.00 	0.1489
 278.50 	0.1449
 279.00 	0.1333
 279.50 	0.1194
 280.00 	0.1072
 280.50 	0.1042
 281.00 	0.0923
 281.50 	0.0996
 282.00 	0.1144
 282.50 	0.1317
 283.00 	0.1413
 283.50 	0.1526
 284.00 	0.1399
 284.50 	0.1259
 285.00 	0.1084
 285.50 	0.0962
 286.00 	0.0887
 286.50 	0.0924
 287.00 	0.0885
 287.50 	0.0879
 288.00 	0.0897
 288.50 	0.0930
 289.00 	0.0970
 289.50 	0.0994
 290.00 	0.0949
 290.50 	0.0870
 291.00 	0.0854
 291.50 	0.0905
 292.00 	0.1075
 292.50 	0.1267
 293.00 	0.1388
 293.50 	0.1422
 294.00 	0.1423
 294.50 	0.1407
 295.00 	0.1476
 295.50 	0.1491
 296.00 	0.1456
 296.50 	0.1374
 297.00 	0.1357
 297.50 	0.1375
 298.00 	0.1481
 298.50 	0.1515
 299.00 	0.1461
 299.50 	0.1296
 300.00 	0.1150
 300.50 	0.1200
 301.00 	0.1405
 301.50 	0.1569
 302.00 	0.1683
 302.50 	0.1662
 303.00 	0.1430
 303.50 	0.1269
 304.00 	0.1283
 304.50 	0.1384
 305.00 	0.1527
 305.50 	0.1725
 306.00 	0.1856
 306.50 	0.1889
 307.00 	0.1855
 307.50 	0.1791
 308.00 	0.1687
 308.50 	0.1575
 309.00 	0.1586
 309.50 	0.1586
 310.00 	0.1525
 310.50 	0.1530
 311.00 	0.1588
 311.50 	0.1605
 312.00 	0.1711
 312.50 	0.1854
 313.00 	0.1969
 313.50 	0.2090
 314.00 	0.2209
 314.50 	0.2316
 315.00 	0.2476
 315.50 	0.2637
 316.00 	0.2755
 316.50 	0.2897
 317.00 	0.3038
 317.50 	0.3128
 318.00 	0.3142
 318.50 	0.3071
 319.00 	0.2871
 319.50 	0.2731
 320.00 	0.2716
 320.50 	0.2860
 321.00 	0.3093
 321.50 	0.3349
 322.00 	0.3413
 322.50 	0.3392
 323.00 	0.3314
 323.50 	0.3318
 324.00 	0.3396
 324.50 	0.3522
 325.00 	0.3599
 325.50 	0.3696
 326.00 	0.3787
 326.50 	0.4014
 327.00 	0.4293
 327.50 	0.4475
 328.00 	0.4553
 328.50 	0.4525
 329.00 	0.4340
 329.50 	0.4226
 330.00 	0.4290
 330.50 	0.4416
 331.00 	0.4627
 331.50 	0.4880
 332.00 	0.4986
 332.50 	0.4954
 333.00 	0.4955
 333.50 	0.4943
 334.00 	0.4968
 334.50 	0.5063
 335.00 	0.5196
 335.50 	0.5268
 336.00 	0.5399
 336.50 	0.5536
 337.00 	0.5636
 337.50 	0.5680
 338.00 	0.5708
 338.50 	0.5695
 339.00 	0.5774
 339.50 	0.5922
 340.00 	0.6112
 340.50 	0.6303
 341.00 	0.6447
 341.50 	0.6509
 342.00 	0.6571
 342.50 	0.6679
 343.00 	0.6809
 343.50 	0.6966
 344.00 	0.7193
 344.50 	0.7479
 345.00 	0.7700
 345.50 	0.7899
 346.00 	0.8136
 346.50 	0.8356
 347.00 	0.8619
 347.50 	0.9061
 348.00 	0.9497
 348.50 	0.9947
 349.00 	1.0505
 349.50 	1.1074
 350.00 	1.1669
 350.50 	1.2447
 351.00 	1.3404
 351.50 	1.4499
 352.00 	1.5625
 352.50 	1.6826
 353.00 	1.7997
 353.50 	1.9133
 354.00 	2.0055
 354.50 	2.1174
 355.00 	2.2359
 355.50 	2.3751
 356.00 	2.5514
 356.50 	2.7856
 357.00 	3.0375
 357.50 	3.3593
 358.00 	3.7482
 358.50 	4.3859
 359.00 	5.5028
 359.50 	7.4379
 360.00 	10.645
 360.50 	15.639
 361.00 	22.821
 361.50 	32.547
 362.00 	45.582
 362.50 	63.201
 363.00 	85.137
 363.50 	115.09
 364.00 	151.77
 364.50 	196.40
 365.00 	249.23
 365.50 	310.33
 366.00 	376.29
 366.50 	448.56
 367.00 	524.38
 367.50 	601.56
 368.00 	677.80
 368.50 	753.09
 369.00 	823.02
 369.50 	885.27
 370.00 	936.34
 370.50 	973.31
 371.00 	994.62
 371.50 	1004.3
 372.00 	1008.6
 372.50 	1011.1
 373.00 	1007.8
 373.50 	992.04
 374.00 	954.95
 374.50 	893.37
 375.00 	812.05
 375.50 	724.94
 376.00 	637.66
 376.50 	557.64
 377.00 	487.12
 377.50 	423.70
 378.00 	364.49
 378.50 	312.63
 379.00 	264.08
 379.50 	218.85
 380.00 	177.51
 380.50 	140.06
 381.00 	107.51
 381.50 	82.045
 382.00 	61.768
 382.50 	46.029
 383.00 	34.310
 383.50 	25.727
 384.00 	19.680
 384.50 	15.337
 385.00 	12.364
 385.50 	10.393
 386.00 	9.1756
 386.50 	8.4029
 387.00 	7.9026
 387.50 	7.5261
 388.00 	7.2361
 388.50 	6.9647
 389.00 	6.7188
 389.50 	6.4815
 390.00 	6.2921
 390.50 	6.1323
 391.00 	6.0357
 391.50 	5.9645
 392.00 	5.9045
 392.50 	5.8376
 393.00 	5.7744
 393.50 	5.7069
 394.00 	5.6657
 394.50 	5.6561
 395.00 	5.6678
 395.50 	5.6907
 396.00 	5.7255
 396.50 	5.7600
 397.00 	5.7865
 397.50 	5.8322
 398.00 	5.8884
 398.50 	5.9525
 399.00 	6.0379
 399.50 	6.1550
 400.00 	6.2653
 400.50 	6.3651
 401.00 	6.4609
 401.50 	6.5437
 402.00 	6.6296
 402.50 	6.7455
 403.00 	6.8860
 403.50 	7.0426
 404.00 	7.2313
 404.50 	7.4064
 405.00 	7.5842
 405.50 	7.7654
 406.00 	7.9539
 406.50 	8.1424
 407.00 	8.3526
 407.50 	8.5381
 408.00 	8.7355
 408.50 	8.9493
 409.00 	9.2001
 409.50 	9.4829
 410.00 	9.8252
 410.50 	10.181
 411.00 	10.534
 411.50 	10.855
 412.00 	11.157
 412.50 	11.420
 413.00 	11.691
 413.50 	11.998
 414.00 	12.360
 414.50 	12.754
 415.00 	13.156
 415.50 	13.481
 416.00 	13.721
 416.50 	13.905
 417.00 	14.076
 417.50 	14.267
 418.00 	14.469
 418.50 	14.649
 419.00 	14.742
 419.50 	14.716
 420.00 	14.625
 420.50 	14.488
 421.00 	14.339
 421.50 	14.276
 422.00 	14.230
 422.50 	14.163
 423.00 	14.115
 423.50 	14.054
 424.00 	13.970
 424.50 	13.954
 425.00 	13.941
 425.50 	13.926
 426.00 	13.940
 426.50 	13.978
 427.00 	14.042
 427.50 	14.154
 428.00 	14.246
 428.50 	14.321
 429.00 	14.340
 429.50 	14.321
 430.00 	14.321
 430.50 	14.337
 431.00 	14.334
 431.50 	14.329
 432.00 	14.298
 432.50 	14.269
 433.00 	14.270
 433.50 	14.296
 434.00 	14.323
 434.50 	14.347
 435.00 	14.376
 435.50 	14.428
 436.00 	14.484
 436.50 	14.545
 437.00 	14.601
 437.50 	14.613
 438.00 	14.575
 438.50 	14.545
 439.00 	14.490
 439.50 	14.410
 440.00 	14.331
 440.50 	14.259
 441.00 	14.196
 441.50 	14.164
 442.00 	14.152
 442.50 	14.118
 443.00 	14.050
 443.50 	13.950
 444.00 	13.811
 444.50 	13.627
 445.00 	13.429
 445.50 	13.267
 446.00 	13.172
 446.50 	13.156
 447.00 	13.215
 447.50 	13.287
