 200.00 	3.6740
 200.50 	3.6516
 201.00 	3.6336
 201.50 	3.6564
 202.00 	3.6969
 202.50 	3.7171
 203.00 	3.7360
 203.50 	3.7384
 204.00 	3.7067
 204.50 	3.6586
 205.00 	3.6170
 205.50 	3.5792
 206.00 	3.5610
 206.50 	3.5800
 207.00 	3.6381
 207.50 	3.7074
 208.00 	3.7734
 208.50 	3.8037
 209.00 	3.7785
 209.50 	3.7196
 210.00 	3.6502
 210.50 	3.5866
 211.00 	3.5422
 211.50 	3.5311
 212.00 	3.5175
 212.50 	3.5208
 213.00 	3.5047
 213.50 	3.4927
 214.00 	3.4992
 214.50 	3.5198
 215.00 	3.5167
 215.50 	3.5434
 216.00 	3.5448
 216.50 	3.5544
 217.00 	3.5841
 217.50 	3.6329
 218.00 	3.6590
 218.50 	3.6700
 219.00 	3.6274
 219.50 	3.5517
 220.00 	3.4890
 220.50 	3.4581
 221.00 	3.4633
 221.50 	3.4896
 222.00 	3.5141
 222.50 	3.5337
 223.00 	3.5434
 223.50 	3.5325
 224.00 	3.5084
 224.50 	3.4691
 225.00 	3.4283
 225.50 	3.4260
 226.00 	3.4534
 226.50 	3.4993
 227.00 	3.5324
 227.50 	3.5205
 228.00 	3.4553
 228.50 	3.3751
 229.00 	3.3121
 229.50 	3.2813
 230.00 	3.2853
 230.50 	3.3128
 231.00 	3.3529
 231.50 	3.3942
 232.00 	3.4302
 232.50 	3.4647
 233.00 	3.4826
 233.50 	3.4806
 234.00 	3.4727
 234.50 	3.4578
 235.00 	3.4212
 235.50 	3.3865
 236.00 	3.3494
 236.50 	3.3047
 237.00 	3.2578
 237.50 	3.2533
 238.00 	3.2614
 238.50 	3.2868
 239.00 	3.3161
 239.50 	3.3327
 240.00 	3.3172
 240.50 	3.2884
 241.00 	3.2602
 241.50 	3.2461
 242.00 	3.2528
 242.50 	3.2778
 243.00 	3.3002
 243.50 	3.2986
 244.00 	3.2741
 244.50 	3.2588
 245.00 	3.2533
 245.50 	3.2671
 246.00 	3.2818
 246.50 	3.3018
 247.00 	3.3042
 247.50 	3.2963
 248.00 	3.2854
 248.50 	3.2965
 249.00 	3.2839
 249.50 	3.2604
 250.00 	3.2350
 250.50 	3.2003
 251.00 	3.1664
 251.50 	3.1684
 252.00 	3.1782
 252.50 	3.1689
 253.00 	3.1618
 253.50 	3.1560
 254.00 	3.1486
 254.50 	3.1594
 255.00 	3.1992
 255.50 	3.2308
 256.00 	3.2444
 256.50 	3.2327
 257.00 	3.2073
 257.50 	3.1830
 258.00 	3.1737
 258.50 	3.1678
 259.00 	3.1592
 259.50 	3.1523
 260.00 	3.1479
 260.50 	3.1590
 261.00 	3.1837
 261.50 	3.2058
 262.00 	3.2093
 262.50 	3.1959
 263.00 	3.1724
 263.50 	3.1677
 264.00 	3.1866
 264.50 	3.2413
 265.00 	3.3152
 265.50 	3.3687
 266.00 	3.3881
 266.50 	3.3792
 267.00 	3.3293
 267.50 	3.2877
 268.00 	3.2778
 268.50 	3.2955
 269.00 	3.3421
 269.50 	3.4056
 270.00 	3.4491
 270.50 	3.4687
 271.00 	3.4776
 271.50 	3.4814
 272.00 	3.5015
 272.50 	3.5331
 273.00 	3.5622
 273.50 	3.5901
 274.00 	3.6079
 274.50 	3.6101
 275.00 	3.6131
 275.50 	3.6057
 276.00 	3.5728
 276.50 	3.5130
 277.00 	3.4471
 277.50 	3.3879
 278.00 	3.3680
 278.50 	3.3888
 279.00 	3.4357
 279.50 	3.4886
 280.00 	3.5271
 280.50 	3.5432
 281.00 	3.5375
 281.50 	3.5078
 282.00 	3.4780
 282.50 	3.4503
 283.00 	3.4330
 283.50 	3.4023
 284.00 	3.3755
 284.50 	3.3418
 285.00 	3.3275
 285.50 	3.3458
 286.00 	3.4155
 286.50 	3.4800
 287.00 	3.5397
 287.50 	3.5684
 288.00 	3.5650
 288.50 	3.5527
 289.00 	3.5772
 289.50 	3.6176
 290.00 	3.6885
 290.50 	3.7507
 291.00 	3.7761
 291.50 	3.7845
 292.00 	3.7805
 292.50 	3.7713
 293.00 	3.7813
 293.50 	3.8015
 294.00 	3.8181
 294.50 	3.8487
 295.00 	3.8747
 295.50 	3.9048
 296.00 	3.9339
 296.50 	3.9617
 297.00 	3.9845
 297.50 	4.0242
 298.00 	4.0683
 298.50 	4.1138
 299.00 	4.1471
 299.50 	4.1790
 300.00 	4.1755
 300.50 	4.1699
 301.00 	4.1989
 301.50 	4.2574
 302.00 	4.3470
 302.50 	4.4669
 303.00 	4.5546
 303.50 	4.5903
 304.00 	4.6200
 304.50 	4.6115
 305.00 	4.6048
 305.50 	4.6510
 306.00 	4.7430
 306.50 	4.8551
 307.00 	4.9990
 307.50 	5.1215
 308.00 	5.2098
 308.50 	5.2784
 309.00 	5.3564
 309.50 	5.4711
 310.00 	5.6557
 310.50 	5.8972
 311.00 	6.1337
 311.50 	6.3182
 312.00 	6.4361
 312.50 	6.5029
 313.00 	6.5479
 313.50 	6.6244
 314.00 	6.7903
 314.50 	7.0153
 315.00 	7.2888
 315.50 	7.5773
 316.00 	7.8501
 316.50 	8.0855
 317.00 	8.3506
 317.50 	8.6215
 318.00 	8.9153
 318.50 	9.2400
 319.00 	9.5831
 319.50 	9.9399
 320.00 	10.324
 320.50 	10.722
 321.00 	11.135
 321.50 	11.599
 322.00 	12.099
 322.50 	12.676
 323.00 	13.299
 323.50 	13.972
 324.00 	14.694
 324.50 	15.476
 325.00 	16.293
 325.50 	17.192
 326.00 	18.166
 326.50 	19.197
 327.00 	20.392
 327.50 	22.037
 328.00 	24.625
 328.50 	29.365
 329.00 	36.397
 329.50 	49.659
 330.00 	74.232
 330.50 	116.62
 331.00 	181.11
 331.50 	285.56
 332.00 	427.34
 332.50 	592.41
 333.00 	757.39
 333.50 	896.04
 334.00 	979.85
 334.50 	1017.0
 335.00 	1021.0
 335.50 	1010.0
 336.00 	999.99
 336.50 	999.99
 337.00 	999.99
 337.50 	999.99
 338.00 	999.99
 338.50 	999.99
 339.00 	999.99
 339.50 	999.99
 340.00 	999.99
 340.50 	999.99
 341.00 	999.99
 341.50 	999.99
 342.00 	999.99
 342.50 	999.99
 343.00 	999.99
 343.50 	999.99
 344.00 	999.99
 344.50 	999.99
 345.00 	999.99
 345.50 	999.99
 346.00 	999.99
 346.50 	999.99
 347.00 	999.99
 347.50 	999.99
 348.00 	999.99
 348.50 	999.99
 349.00 	999.99
 349.50 	999.99
 350.00 	999.99
 350.50 	1007.6
 351.00 	1017.2
 351.50 	1014.4
 352.00 	985.51
 352.50 	916.89
 353.00 	804.64
 353.50 	670.10
 354.00 	537.45
 354.50 	423.81
 355.00 	341.62
 355.50 	288.14
 356.00 	250.76
 356.50 	223.55
 357.00 	204.16
 357.50 	188.36
 358.00 	176.14
 358.50 	165.02
 359.00 	155.63
 359.50 	146.94
 360.00 	139.28
 360.50 	132.25
 361.00 	125.98
 361.50 	120.16
 362.00 	114.65
 362.50 	109.44
 363.00 	104.60
 363.50 	100.30
 364.00 	96.714
 364.50 	93.730
 365.00 	91.049
 365.50 	88.647
 366.00 	86.354
 366.50 	84.302
 367.00 	82.509
 367.50 	80.976
 368.00 	79.748
 368.50 	78.829
 369.00 	78.027
 369.50 	77.414
 370.00 	76.825
 370.50 	76.066
 371.00 	75.323
 371.50 	74.628
 372.00 	73.852
 372.50 	73.259
 373.00 	72.804
 373.50 	72.243
 374.00 	71.763
 374.50 	71.349
 375.00 	70.819
 375.50 	70.403
 376.00 	70.031
 376.50 	69.578
 377.00 	69.217
 377.50 	68.960
 378.00 	68.639
 378.50 	68.388
 379.00 	68.130
 379.50 	67.790
 380.00 	67.375
 380.50 	66.942
 381.00 	66.508
 381.50 	66.175
 382.00 	65.935
 382.50 	65.804
 383.00 	65.660
 383.50 	65.414
 384.00 	65.141
 384.50 	64.827
 385.00 	64.524
 385.50 	64.412
 386.00 	64.337
 386.50 	64.188
 387.00 	64.086
 387.50 	63.998
 388.00 	63.860
 388.50 	63.946
 389.00 	63.984
 389.50 	63.894
 390.00 	63.834
 390.50 	63.783
 391.00 	63.748
 391.50 	63.939
 392.00 	64.143
 392.50 	64.188
 393.00 	64.165
 393.50 	64.048
 394.00 	63.878
 394.50 	63.785
 395.00 	63.757
 395.50 	63.639
 396.00 	63.437
 396.50 	63.200
 397.00 	62.991
 397.50 	62.781
 398.00 	62.614
 398.50 	62.337
 399.00 	61.887
 399.50 	61.361
 400.00 	60.799
 400.50 	60.356
 401.00 	60.152
 401.50 	60.031
 402.00 	59.911
 402.50 	59.661
 403.00 	59.290
 403.50 	58.899
 404.00 	58.591
 404.50 	58.407
 405.00 	58.400
 405.50 	58.377
 406.00 	58.327
 406.50 	58.178
 407.00 	57.966
 407.50 	57.786
 408.00 	57.726
 408.50 	57.659
 409.00 	57.709
 409.50 	57.819
 410.00 	57.905
 410.50 	58.077
 411.00 	58.342
 411.50 	58.615
 412.00 	58.918
 412.50 	59.226
 413.00 	59.462
 413.50 	59.674
 414.00 	59.838
 414.50 	59.941
 415.00 	59.972
 415.50 	59.981
 416.00 	59.972
 416.50 	59.983
 417.00 	59.942
 417.50 	59.821
 418.00 	59.617
 418.50 	59.317
 419.00 	59.013
 419.50 	58.723
 420.00 	58.395
 420.50 	57.956
 421.00 	57.487
 421.50 	57.024
 422.00 	56.632
 422.50 	56.229
 423.00 	55.842
 423.50 	55.323
 424.00 	54.667
 424.50 	54.015
 425.00 	53.432
 425.50 	52.866
 426.00 	52.445
 426.50 	52.067
 427.00 	51.651
 427.50 	51.326
 428.00 	51.011
 428.50 	50.576
 429.00 	50.154
 429.50 	49.712
 430.00 	49.154
 430.50 	48.651
 431.00 	48.177
 431.50 	47.655
 432.00 	47.171
 432.50 	46.707
 433.00 	46.146
 433.50 	45.522
 434.00 	44.901
 434.50 	44.300
 435.00 	43.765
 435.50 	43.409
 436.00 	43.193
 436.50 	43.004
 437.00 	42.864
 437.50 	42.766
 438.00 	42.642
 438.50 	42.499
 439.00 	42.317
 439.50 	42.039
 440.00 	41.713
 440.50 	41.375
 441.00 	41.022
 441.50 	40.732
 442.00 	40.433
 442.50 	40.154
 443.00 	39.979
 443.50 	39.806
 444.00 	39.626
 444.50 	39.530
 445.00 	39.415
 445.50 	39.209
 446.00 	38.940
 446.50 	38.586
 447.00 	38.174
 447.50 	37.787
 448.00 	37.529
