 200.00 	2.4140
 200.50 	2.4932
 201.00 	2.5652
 201.50 	2.6236
 202.00 	2.6643
 202.50 	2.6941
 203.00 	2.7117
 203.50 	2.7034
 204.00 	2.6658
 204.50 	2.6336
 205.00 	2.6122
 205.50 	2.6144
 206.00 	2.6375
 206.50 	2.6729
 207.00 	2.6940
 207.50 	2.6991
 208.00 	2.7057
 208.50 	2.6954
 209.00 	2.6818
 209.50 	2.6787
 210.00 	2.6883
 210.50 	2.7048
 211.00 	2.7312
 211.50 	2.7418
 212.00 	2.7432
 212.50 	2.7428
 213.00 	2.7329
 213.50 	2.7266
 214.00 	2.7122
 214.50 	2.6912
 215.00 	2.6762
 215.50 	2.6851
 216.00 	2.7071
 216.50 	2.7467
 217.00 	2.7531
 217.50 	2.7432
 218.00 	2.7144
 218.50 	2.6956
 219.00 	2.7019
 219.50 	2.7404
 220.00 	2.7595
 220.50 	2.7624
 221.00 	2.7477
 221.50 	2.7262
 222.00 	2.7090
 222.50 	2.6971
 223.00 	2.6831
 223.50 	2.6857
 224.00 	2.6940
 224.50 	2.7177
 225.00 	2.7400
 225.50 	2.7371
 226.00 	2.7046
 226.50 	2.6795
 227.00 	2.6514
 227.50 	2.6403
 228.00 	2.6446
 228.50 	2.6486
 229.00 	2.6426
 229.50 	2.6487
 230.00 	2.6496
 230.50 	2.6443
 231.00 	2.6327
 231.50 	2.6163
 232.00 	2.5943
 232.50 	2.6028
 233.00 	2.6324
 233.50 	2.6517
 234.00 	2.6760
 234.50 	2.7046
 235.00 	2.7088
 235.50 	2.7040
 236.00 	2.7025
 236.50 	2.6722
 237.00 	2.6363
 237.50 	2.6218
 238.00 	2.6029
 238.50 	2.5822
 239.00 	2.5733
 239.50 	2.5584
 240.00 	2.5514
 240.50 	2.5695
 241.00 	2.6010
 241.50 	2.6252
 242.00 	2.6315
 242.50 	2.6108
 243.00 	2.5638
 243.50 	2.5290
 244.00 	2.5089
 244.50 	2.5140
 245.00 	2.5428
 245.50 	2.5766
 246.00 	2.5827
 246.50 	2.5764
 247.00 	2.5619
 247.50 	2.5478
 248.00 	2.5424
 248.50 	2.5735
 249.00 	2.6053
 249.50 	2.6412
 250.00 	2.6582
 250.50 	2.6555
 251.00 	2.6105
 251.50 	2.5578
 252.00 	2.5070
 252.50 	2.4828
 253.00 	2.4853
 253.50 	2.5097
 254.00 	2.5205
 254.50 	2.5222
 255.00 	2.5031
 255.50 	2.4836
 256.00 	2.4713
 256.50 	2.4635
 257.00 	2.4529
 257.50 	2.4454
 258.00 	2.4451
 258.50 	2.4449
 259.00 	2.4655
 259.50 	2.5069
 260.00 	2.5380
 260.50 	2.5471
 261.00 	2.5449
 261.50 	2.5101
 262.00 	2.4681
 262.50 	2.4458
 263.00 	2.4393
